"","X","NEWS_SOURCE","TITLE","REPORT_TIME","side","score","author_new.NEWS_AUTHOR","news_seg"
"4865",4865,"北汽福田汽车股份有限公司长沙汽车厂","“湘江第一隧”有望年内竣工通车","2011-01-27 18:00:00",0,NA,"新浪新闻","湘江,第一,隧,有望,年内,竣工,通车"
"4866",4866,"北汽福田汽车股份有限公司长沙汽车厂","新华网-湖南频道","2012-04-02 10:00:00",0,NA,"新华网湖南站","新华网,湖南,频道"
"4867",4867,"北汽福田汽车股份有限公司长沙汽车厂","“这个平台有利于我们把握发展方向”","2011-11-11 00:00:00",0,NA,"闽西新闻网","这个,平台,有利于,我们,把握,发展,方向"
"4868",4868,"北汽福田汽车股份有限公司长沙汽车厂","北汽福田汽车股份有限公司关于对北京汽车工业控股有限责任公司...","2009-01-21 21:00:00",0,NA,"搜狐证券","北汽,福田,汽车,股份,有限公司,北京,汽车,工业,控股,有限,责任,公司"
"4869",4869,"北汽福田汽车股份有限公司长沙汽车厂","北汽福田汽车股份有限公司","2013-06-07 02:00:00",0,NA,"和讯","北汽,福田,汽车,股份,有限公司"
"4870",4870,"北汽福田汽车股份有限公司长沙汽车厂","北汽福田汽车股份有限公司关于部分募集资金暂时补充流动资金的...","2013-12-19 01:00:00",0,NA,"搜狐证券","北汽,福田,汽车,股份,有限公司,部分,募集,资金,补充,流动资金"
"4871",4871,"北汽福田汽车股份有限公司长沙汽车厂","北汽福田汽车股份有限公司董事会决议公告","2012-08-04 00:00:00",0,NA,"凤凰网","北汽,福田,汽车,股份,有限公司,董事会,决议,公告"
"4872",4872,"北汽福田汽车股份有限公司长沙汽车厂","上海金力泰化工股份有限公司2012半年度报告摘要","2012-07-25 05:29:00",0,NA,"网易财经","上海,金力,泰,化工,股份,有限公司,2012,半,年度,报告,摘要"
"4873",4873,"北汽福田汽车股份有限公司长沙汽车厂","(上接A31版)-股票频道-和讯网","2014-06-27 01:39:00",0,NA,"和讯","上接,A31,版,股票,频道,讯网"
"4874",4874,"北汽福田汽车股份有限公司长沙汽车厂","北汽福田汽车长沙汽车厂与玉柴洽谈合作","2011-05-24 08:00:00",0,NA,"慧聪网","北汽,福田,汽车,长沙,汽车,厂,玉柴,洽谈,合作"
"4875",4875,"北汽福田汽车股份有限公司长沙汽车厂","北汽福田汽车股份有限公司关于非公开发行股票的监事会决议公告","2011-09-14 21:00:00",0,NA,"凤凰网","北汽,福田,汽车,股份,有限公司,非公开,发行,股票,监事会,决议,公告"
"4876",4876,"北汽福田汽车股份有限公司长沙汽车厂","聚焦:中国八大汽车集团参展机博会","2011-11-11 10:17:00",0,NA,"长汀网","聚焦,中国,八大,汽车,集团,参展,机博会"
"4877",4877,"北汽福田汽车股份有限公司长沙汽车厂","北汽福田汽车股份有限公司2014年2月份各产品产销数据快报","2014-03-06 23:00:00",0,NA,"搜狐证券","北汽,福田,汽车,股份,有限公司,2014年,2月份,各,产品,产销,数据,快报"
"4878",4878,"北汽福田汽车股份有限公司长沙汽车厂","湖南纪念五四运动 徐守盛:以青春梦托起中国梦","2013-05-04 21:00:00",0,NA,"和讯","湖南,纪念,五四运动,徐守盛,青春,梦托,起,中国,梦"
"4879",4879,"北汽福田汽车股份有限公司长沙汽车厂","北汽福田汽车股份有限公司2011年第一次临时股东大会会议资料","2011-09-22 00:00:00",0,NA,"中国银河证券","北汽,福田,汽车,股份,有限公司,2011年,第一,临时,股东,大会,会议,资料"
"4880",4880,"北汽福田汽车股份有限公司长沙汽车厂","北汽福田汽车股份有限公司关于召开2011年第一次临时股东大会二次...","2011-09-25 21:00:00",0,NA,"凤凰网","北汽,福田,汽车,股份,有限公司,召开,2011年,第一,临时,股东,大会,二"
"4881",4881,"北汽福田汽车股份有限公司长沙汽车厂","北汽福田汽车股份有限公司","2015-08-31 01:00:00",0,NA,"搜狐证券","北汽,福田,汽车,股份,有限公司"
"4882",4882,"北汽福田汽车股份有限公司长沙汽车厂","北汽福田汽车股份有限公司2009年度公司债券跟踪评级报告","2013-05-15 00:00:00",0,NA,"中国银河证券","北汽,福田,汽车,股份,有限公司,2009,年度,公司,债券,跟踪,评级,报告"
"4883",4883,"北汽福田汽车股份有限公司长沙汽车厂","关于北汽福田汽车股份有限公司设立北京宝沃汽车有限公司乘用车...","2016-03-04 08:17:00",0,NA,"网易新闻","北汽,福田,汽车,股份,有限公司,设立,北京,宝沃,汽车,有限公司,乘用车"
"4884",4884,"北汽福田汽车股份有限公司长沙汽车厂","---三湘都市报数字报刊","2016-01-06 07:13:00",0,NA,"三湘都市报","NAME"
"4885",4885,"北汽福田汽车股份有限公司长沙汽车厂","北汽福田汽车股份有限公司关于部分募集资金暂时补充流动资金的...","2013-01-19 02:00:00",0,NA,"腾讯财经","北汽,福田,汽车,股份,有限公司,部分,募集,资金,补充,流动资金"
"4886",4886,"北汽福田汽车股份有限公司长沙汽车厂","北汽福田汽车股份有限公司2011年度非公开发行股票预案","2011-09-14 21:00:00",0,NA,"搜狐证券","北汽,福田,汽车,股份,有限公司,2011,年度,非公开,发行,股票,预案"
"4887",4887,"北汽福田汽车股份有限公司长沙汽车厂","北汽福田汽车股份有限公司非公开发行股票发行结果暨股份变动公告","2012-06-21 00:00:00",2,5,"网易新闻","北汽,福田,汽车,股份,有限公司,非公开,发行,股票,发行,结果,股份,变动,公告"
"4888",4888,"北汽福田汽车股份有限公司长沙汽车厂","梦想照进现实 汽车产业将成长沙第4个千亿产业","2012-08-23 10:20:00",0,NA,"华夏经纬网","梦想,照,进,现实,汽车,产业,成,长沙,第4,千亿,产业"
"4889",4889,"北汽福田汽车股份有限公司长沙汽车厂","北汽福田汽车股份有限公司2011年度非公开发行股票预案","2011-09-15 00:31:00",0,NA,"腾讯财经","北汽,福田,汽车,股份,有限公司,2011,年度,非公开,发行,股票,预案"
"4890",4890,"北汽福田汽车股份有限公司长沙汽车厂","北汽福田汽车股份有限公司关于获得政府补助的公告","2014-06-11 02:00:00",1,3,"搜狐证券","北汽,福田,汽车,股份,有限公司,获得,政府,补助,公告"
"4891",4891,"北汽福田汽车股份有限公司长沙汽车厂","北汽福田汽车股份有限公司董事会决议公告","2014-06-18 07:26:00",0,NA,"中金在线","北汽,福田,汽车,股份,有限公司,董事会,决议,公告"
"4892",4892,"北汽福田汽车股份有限公司长沙汽车厂","---三湘都市报数字报刊","2016-02-18 00:00:00",0,NA,"三湘都市报","NAME"
"4893",4893,"北汽福田汽车股份有限公司长沙汽车厂","云内动力:2012年年度报告_云内动力(000903)_公告正文_财经_凤凰网","2013-04-02 04:09:00",0,NA,"凤凰网","云内,动力,2012年,年度,报告,云内,动力,000903,公告,财经_,凤凰网"
"4894",4894,"北汽福田汽车股份有限公司长沙汽车厂","东江菲特公开转让说明书","2015-12-29 23:05:00",0,NA,"中金证券","东江菲特,公开,转让,说明书"
"4895",4895,"北汽福田汽车股份有限公司长沙汽车厂","北汽福田汽车股份有限公司","2011-08-30 02:00:00",0,NA,"新浪财经","北汽,福田,汽车,股份,有限公司"
"4896",4896,"北汽福田汽车股份有限公司长沙汽车厂","...汽车:中信建投证券股份有限公司关于北汽福田汽车股份有限公司...","2014-04-17 09:29:00",0,NA,"中国财经信息网","汽车,中信,建投,证券,股份,有限公司,北汽,福田,汽车,股份,有限公司"
"4897",4897,"北汽福田汽车股份有限公司长沙汽车厂","北汽福田汽车股份有限公司关于150辆迷迪纯电动汽车销售合同的公告","2014-06-17 02:00:00",0,NA,"搜狐证券","北汽,福田,汽车,股份,有限公司,150,迷迪纯,电动,汽车,销售,合同,公告"
"4898",4898,"北汽福田汽车股份有限公司长沙汽车厂","北汽福田汽车股份有限公司关于与北京福田戴姆勒汽车有限公司签订...","2011-10-10 00:04:00",0,NA,"网易财经","北汽,福田,汽车,股份,有限公司,北京,福田,戴姆勒,汽车,有限公司,签订"
"4899",4899,"北汽福田汽车股份有限公司长沙汽车厂","福田汽车长沙汽车厂全面进入中重卡领域","2010-02-02 08:50:00",1,5,"卡车之家","福田,汽车,长沙,汽车厂,全面,进入,中重卡,领域"
"4900",4900,"北汽福田汽车股份有限公司长沙汽车厂","北汽福田汽车股份有限公司","2013-06-07 00:39:00",0,NA,"搜狐证券","北汽,福田,汽车,股份,有限公司"
"4901",4901,"北汽福田汽车股份有限公司长沙汽车厂","北汽福田汽车股份有限公司","2012-03-02 00:00:00",0,NA,"新浪财经","北汽,福田,汽车,股份,有限公司"
"4902",4902,"北汽福田汽车股份有限公司长沙汽车厂","东江菲特:公开转让说明书","2015-12-29 16:10:00",0,NA,"中金在线","东江菲特,公开,转让,说明书"
"4903",4903,"北汽福田汽车股份有限公司长沙汽车厂","福田汽车:关于北汽福田汽车股份有限公司2013年度募集资金存放与...","2014-04-17 00:00:00",0,NA,"凤凰网","福田,汽车,北汽,福田,汽车,股份,有限公司,2013,年度,募集,资金,存放"
"4904",4904,"北汽福田汽车股份有限公司长沙汽车厂","北汽福田汽车股份有限公司","2011-12-09 16:00:00",0,NA,"中国经济网","北汽,福田,汽车,股份,有限公司"
"4905",4905,"北汽福田汽车股份有限公司长沙汽车厂","福田汽车:中信建投证券股份有限公司关于北汽福田汽车股份有限公司...","2014-04-17 00:00:00",0,NA,"凤凰网","福田,汽车,中信,建投,证券,股份,有限公司,北汽,福田,汽车,股份,有限公司"
"4906",4906,"北汽福田汽车股份有限公司长沙汽车厂","长沙汽车配件市场发展态势与机遇","2011-11-01 13:00:00",1,1,"凤凰汽车网","长沙,汽车,配件,市场,发展,态势,机遇"
"4907",4907,"北汽福田汽车股份有限公司长沙汽车厂","越南汽车总公司考察长沙零配件供应","2014-02-28 15:00:00",0,NA,"慧聪网","越南,汽车,总公司,考察,长沙,零配件,供应"
"4908",4908,"北汽福田汽车股份有限公司长沙汽车厂","北汽福田汽车股份有限公司2014年度非公开发行股票预案","2014-06-11 02:00:00",0,NA,"搜狐证券","北汽,福田,汽车,股份,有限公司,2014,年度,非公开,发行,股票,预案"
"4909",4909,"北汽福田汽车股份有限公司长沙汽车厂","北汽福田汽车股份有限公司","2014-08-20 02:00:00",0,NA,"新浪财经","北汽,福田,汽车,股份,有限公司"
"4910",4910,"北汽福田汽车股份有限公司长沙汽车厂","北汽福田汽车股份有限公司五届一次董事会决议公告暨召开2010年...","2011-03-24 02:01:00",0,NA,"网易财经","北汽,福田,汽车,股份,有限公司,五,一,董事会,决议,公告,召开,2010年"
"4911",4911,"北汽福田汽车股份有限公司长沙汽车厂","长沙汽车厂改扩建环卫车项目一期二阶段工程","2016-04-08 17:16:00",0,NA,"中国管道商务网","长沙,汽车厂,改扩建,环卫车,项目,一,二,阶段,工程"
"4912",4912,"北汽福田汽车股份有限公司长沙汽车厂","北汽福田汽车股份有限公司2014年第三次临时股东大会会议资料","2014-08-22 00:00:00",0,NA,"中国银河证券","北汽,福田,汽车,股份,有限公司,2014年,第三,临时,股东,大会,会议,资料"
"4913",4913,"北汽福田汽车股份有限公司长沙汽车厂","北汽福田汽车股份有限公司","2013-08-31 01:43:00",0,NA,"搜狐证券","北汽,福田,汽车,股份,有限公司"
"4914",4914,"北汽福田汽车股份有限公司长沙汽车厂","北汽福田副总董海洋离职","2010-07-05 01:00:00",0,NA,"腾讯财经","北汽,福田,副,总董,海洋,离职"
"4915",4915,"北汽福田汽车股份有限公司长沙汽车厂","北汽福田汽车股份有限公司副总经理王向银","2011-08-29 10:00:00",0,NA,"搜狐汽车","北汽,福田,汽车,股份,有限公司,副,总经理,王向银"
"4916",4916,"北汽福田汽车股份有限公司长沙汽车厂","新华网-湖南频道","2012-04-24 13:00:00",0,NA,"新华网湖南站","新华网,湖南,频道"
"4917",4917,"北汽福田汽车股份有限公司长沙汽车厂","北汽福田汽车股份有限公司","2016-01-04 02:00:00",0,NA,"新浪财经","北汽,福田,汽车,股份,有限公司"
"4918",4918,"北汽福田汽车股份有限公司长沙汽车厂","1016北汽福田汽车股份有限公司长沙汽车厂","2011-05-03 11:08:00",0,NA,"红网税务频道","1016,北汽,福田,汽车,股份,有限公司,长沙,汽车厂"
"4919",4919,"北汽福田汽车股份有限公司长沙汽车厂","北汽福田汽车股份有限公司2014年第三次临时股东大会会议资料","2014-07-01 00:00:00",0,NA,"中国银河证券","北汽,福田,汽车,股份,有限公司,2014年,第三,临时,股东,大会,会议,资料"
"4920",4920,"北汽福田汽车股份有限公司长沙汽车厂","北汽福田副总董海洋离职 海外战略缺大将","2010-07-05 07:46:00",0,NA,"网易汽车","北汽,福田,副,总董,海洋,离职,海外,战略,缺,大将"
"4921",4921,"北汽福田汽车股份有限公司长沙汽车厂","北汽福田汽车股份有限公司2014年公司债券上市公告书","2015-05-19 01:00:00",0,NA,"搜狐证券","北汽,福田,汽车,股份,有限公司,2014年,公司,债券,上市,公告书"
"4922",4922,"北汽福田汽车股份有限公司长沙汽车厂","北汽福田汽车股份有限公司2013年第三次临时股东大会决议公告","2013-06-25 23:00:00",0,NA,"搜狐证券","北汽,福田,汽车,股份,有限公司,2013年,第三,临时,股东,大会,决议,公告"
"4923",4923,"北汽福田汽车股份有限公司长沙汽车厂","八菱科技:首次公开发行股票招股说明书","2011-10-28 00:00:00",0,NA,"凤凰网","八菱,科技,首,公开,发行,股票,招股,说明书"
"4924",4924,"北汽福田汽车股份有限公司长沙汽车厂","北汽福田汽车股份有限公司关于非公开发行股票的董事会决议及召开...","2011-09-15 00:57:00",0,NA,"网易新闻","北汽,福田,汽车,股份,有限公司,非公开,发行,股票,董事会,决议,召开"
"4925",4925,"北汽福田汽车股份有限公司长沙汽车厂","十强企业 十佳企业","2012-03-28 07:00:00",0,NA,"中国日报","十,强,企业,十佳,企业"
"4926",4926,"北汽福田汽车股份有限公司长沙汽车厂","北汽福田汽车股份有限公司董事会决议公告","2014-06-18 01:00:00",0,NA,"和讯","北汽,福田,汽车,股份,有限公司,董事会,决议,公告"
"4927",4927,"北汽福田汽车股份有限公司长沙汽车厂","北汽福田汽车股份有限公司2011年年度股东大会会议资料","2012-03-14 00:00:00",0,NA,"中国银河证券","北汽,福田,汽车,股份,有限公司,2011年,年度,股东,大会,会议,资料"
"4928",4928,"北汽福田汽车股份有限公司长沙汽车厂","湖南举行新材料产业合作对接会 28家企业达成合作签约30亿元","2012-08-27 17:06:00",0,NA,"红网","湖南,举行,新,材料,产业,合作,对接会,28,企业,达成,合作,签约,30亿"
"4929",4929,"北汽福田汽车股份有限公司长沙汽车厂","第三届海峡两岸机械产业博览会最新招商招展情况","2012-11-08 01:02:00",1,7,"慧聪网","第三,海峡,两岸,机械,产业,博览会,最新,招商,招展,情况"
"4930",4930,"北汽福田汽车股份有限公司长沙汽车厂","在湖南(长沙)成功举办 - 长春晚报数字报刊平台|长春晚报电子版 - ...","2012-08-09 08:51:00",1,3,"长春晚报","湖南,长沙,成功,举办,长春,晚报,数字,报刊,平台,长春,晚报,电子版"
"4931",4931,"北汽福田汽车股份有限公司长沙汽车厂","北汽福田汽车股份有限公司前次募集资金使用情况报告","2014-06-11 00:00:00",0,NA,"中国银河证券","北汽,福田,汽车,股份,有限公司,前,募集,资金,使用,情况,报告"
"4932",4932,"北汽福田汽车股份有限公司长沙汽车厂","北汽福田汽车股份有限公司关联交易公告","2014-12-27 02:00:00",0,NA,"搜狐证券","北汽,福田,汽车,股份,有限公司,关联,交易,公告"
"4933",4933,"北汽福田汽车股份有限公司长沙汽车厂","八菱科技:首次公开发行股票招股说明书","2011-10-28 01:29:00",0,NA,"凤凰网","八菱,科技,首,公开,发行,股票,招股,说明书"
